longitude,latitude,X,Y,Z,speedbump,pothole
-118.289642,34.021051,0.001287,0.005563,0.000983,0,0
-118.289642,34.021051,-0.003457,0.004646,0.001402,0,0
-118.289642,34.021051,0.003828,0.000023,-0.004984,0,0
-118.289642,34.021051,-0.002583,0.000467,0.004626,0,0
-118.289641,34.021053,0.001108,-0.000406,-0.003425,0,0
-118.289641,34.021053,0.001803,0.003456,0.003015,0,0
-118.289641,34.021053,0.000335,-0.003935,-0.002029,0,0
-118.289641,34.021053,-0.001922,0.002091,-0.000384,0,0
-118.289639,34.021056,-0.001198,0.00019,0.000848,0,0
-118.289639,34.021056,0.003362,0.00455,-0.000692,0,0
-118.289639,34.021056,-0.006269,-0.005111,0.001802,0,0
-118.289639,34.021056,0.005578,-0.000383,-0.000955,0,0
-118.289633,34.021066,-0.00262,-0.00004,-0.001982,0,0
-118.289633,34.021066,0.001671,0.000783,0.001221,0,0
-118.289633,34.021066,0.002258,0.001859,0.000212,0,0
-118.289633,34.021066,-0.008075,-0.003535,0.000442,0,0
-118.289623,34.021083,0.008368,-0.005869,-0.001533,0,0
-118.289623,34.021083,0.003857,0.003912,0.000135,0,0
-118.289623,34.021083,-0.009333,0.000591,0.002799,0,0
-118.289615,34.021095,0.008061,0.002718,-0.001803,0,0
-118.289615,34.021095,-0.004578,-0.000834,0.000618,0,0
-118.289615,34.021095,0.001643,0.000138,-0.000871,0,0
-118.289615,34.021095,-0.002228,0.002038,-0.000117,0,0
-118.289607,34.021108,0.001442,-0.000538,-0.003625,0,0
-118.289607,34.021108,-0.001228,0.001534,0.004032,0,0
-118.289607,34.021108,-0.000775,0.002312,-0.000398,0,0
-118.289607,34.021108,-0.000495,0.003649,0.000641,0,0
-118.289595,34.021127,-0.00271,-0.002667,-0.001512,0,0
-118.289595,34.021127,0.003085,0.003246,0.000333,0,0
-118.289595,34.021127,-0.004112,-0.001671,0.001806,0,0
-118.289595,34.021127,0.003439,-0.005111,-0.0014,0,0
-118.289595,34.021127,0.002195,-0.002183,-0.000887,0,0
-118.289586,34.021142,-0.003401,-0.00063,0.002216,0,0
-118.289586,34.021142,0.002771,0.000657,0.00112,0,0
-118.289586,34.021142,-0.00244,-0.00318,0.001337,0,0
-118.289586,34.021142,0.003807,-0.006484,-0.00236,0,0
-118.289573,34.021162,-0.000568,-0.00363,-0.00079,0,0
-118.289573,34.021162,0.001389,0.00215,0.002185,0,0
-118.289573,34.021162,0.002052,-0.002208,-0.003541,0,0
-118.28957,34.021166,0.001358,0.0023,0.002192,0,0
-118.28957,34.021166,-0.00155,-0.000862,-0.001698,0,0
-118.28957,34.021166,0.000591,0.000644,0.001022,0,0
-118.28957,34.021166,0.001232,0.00434,0.000873,0,0
-118.28957,34.021166,-0.002121,0.00476,-0.001939,0,0
-118.289583,34.021215,-0.002973,0.000728,-0.000265,0,0
-118.289583,34.021215,-0.000794,-0.002798,0.000023,0,0
-118.289583,34.021215,-0.006958,-0.004841,-0.000702,0,0
-118.289583,34.021215,0.003173,-0.002781,0.001184,0,0
-118.289643,34.021242,0.001296,0.000657,0.001179,0,0
-118.289643,34.021242,-0.002048,-0.000492,-0.002504,0,0
-118.289643,34.021242,-0.001145,0.001131,0.002752,0,0
-118.289643,34.021242,-0.001452,-0.00391,-0.002157,0,0
-118.289685,34.021261,-0.000347,0.010305,-0.001285,0,0
-118.289685,34.021261,0.010235,-0.003457,0.002441,0,0
-118.289685,34.021261,-0.007428,0.003737,-0.002525,0,0
-118.289685,34.021261,0.003454,-0.010551,-0.000545,0,0
-118.289743,34.021287,0.000266,0.004354,0.000615,0,0
-118.289743,34.021287,0.011212,-0.001908,0.007671,0,0
-118.289743,34.021287,0.003611,0.012132,-0.005667,0,0
-118.289743,34.021287,-0.008864,-0.001656,-0.003502,0,0
-118.289806,34.021315,-0.005679,-0.004506,-0.000784,0,0
-118.289806,34.021315,0.001573,0.013095,0.004223,0,0
-118.289806,34.021315,-0.002852,-0.00241,-0.003333,0,0
-118.289878,34.021347,0.017159,0.004545,0.004873,0,0
-118.289878,34.021347,-0.014819,-0.010381,0.00431,0,0
-118.289878,34.021347,-0.00283,0.003432,-0.005334,0,0
-118.289878,34.021347,0.006507,-0.002866,0.001077,0,0
-118.289878,34.021347,-0.02148,0.00265,-0.001634,0,0
-118.289951,34.02138,0.013599,-0.000776,0.002695,0,0
-118.289951,34.02138,-0.001344,0.004052,-0.005026,0,0
-118.289951,34.02138,0.008478,0.011934,0.027005,0,0
-118.289951,34.02138,-0.004749,-0.014432,-0.026185,0,0
-118.290024,34.021413,-0.010472,-0.002553,0.00904,0,0
-118.290024,34.021413,0.00197,0.003635,-0.008671,0,0
-118.290024,34.021413,0.011184,-0.001075,0.005399,0,0
-118.290091,34.021443,-0.007973,0.005872,-0.013025,0,0
-118.290091,34.021443,0.005791,-0.002255,0.010635,0,0
-118.290091,34.021443,-0.013237,-0.009597,-0.00284,0,0
-118.290091,34.021443,0.028557,0.014315,0.003674,0,0
-118.290091,34.021443,0.003159,0.010101,-0.001534,0,0
-118.290159,34.021474,-0.007585,-0.009635,-0.000037,0,0
-118.290159,34.021474,0.008068,0.002127,-0.001696,0,0
-118.290159,34.021474,-0.023241,-0.001435,0.004878,0,0
-118.290159,34.021474,0.010316,-0.006624,-0.003465,0,0
-118.290221,34.021502,-0.001985,0.007649,0.003446,0,0
-118.290221,34.021502,0.003863,-0.000042,-0.007495,0,0
-118.290221,34.021502,-0.005183,0.001021,0.005161,0,0
-118.290221,34.021502,0.003912,-0.005175,0.001313,0,0
-118.290275,34.021526,-0.005709,0.003358,-0.003812,0,0
-118.290275,34.021526,0.004158,0.001393,0.00213,0,0
-118.290275,34.021526,-0.016501,-0.006449,-0.032666,0,0
-118.290275,34.021526,0.010097,-0.006264,0.040377,0,0
-118.290319,34.021545,-0.008016,0.009395,-0.031139,0,0
-118.290319,34.021545,0.009096,-0.003191,0.075484,1,0
-118.290319,34.021545,0.004758,-0.012858,-0.075651,0,0
-118.290319,34.021545,-0.006384,0.011298,0.021002,0,0
-118.290354,34.021561,0.007568,-0.004744,0.007792,0,0
-118.290354,34.021561,-0.004753,0.003054,-0.009325,0,0
-118.290354,34.021561,0.006294,-0.002595,0.00806,0,0
-118.290354,34.021561,-0.009284,-0.011908,-0.007098,0,0
-118.29039,34.021577,0.00647,-0.002614,0.002396,0,0
-118.29039,34.021577,-0.008941,-0.001516,0.000369,0,0
-118.29039,34.021577,0.006954,0.0007,-0.002026,0,0
-118.29039,34.021577,-0.010392,0.002913,0.001481,0,0
-118.290434,34.021597,0.007414,0.016129,-0.001108,0,0
-118.290434,34.021597,-0.000279,-0.004021,0.002998,0,0
-118.290434,34.021597,0.020761,0.002251,-0.00281,0,0
-118.290434,34.021597,-0.017343,-0.00064,0.001792,0,0
-118.290486,34.021621,-0.007557,0.000982,-0.005015,0,0
-118.290486,34.021621,-0.001083,0.003174,-0.000881,0,0
-118.290486,34.021621,0.029011,-0.007897,0.004542,0,0
-118.290486,34.021621,-0.035283,0.000243,-0.00365,0,0
-118.290546,34.021647,0.013445,-0.007105,0.006015,0,0
-118.290546,34.021647,0.001631,-0.011139,-0.007371,0,0
-118.290546,34.021647,-0.002564,0.002451,0.008142,0,0
-118.290546,34.021647,0.004456,0.003622,0.004486,0,0
-118.290603,34.021673,-0.012432,-0.000804,-0.008925,0,0
-118.290603,34.021673,-0.011765,0.006516,-0.004086,0,0
-118.290603,34.021673,0.017024,0.005805,0.000512,0,0
-118.290603,34.021673,0.003389,-0.006414,0.003173,0,0
-118.290673,34.021704,0.010045,0.000537,-0.011668,0,0
-118.290673,34.021704,-0.005175,-0.000037,0.024735,0,0
-118.290673,34.021704,-0.019621,0.012476,-0.005718,0,0
-118.290673,34.021704,0.00515,-0.002781,0.018222,0,0
-118.290754,34.02174,-0.007637,0.003579,-0.022151,0,0
-118.290754,34.02174,0.026251,0.00066,-0.000756,0,0
-118.290754,34.02174,0.000134,-0.007316,-0.007318,0,0
-118.290754,34.02174,-0.016717,-0.000328,0.011273,0,0
-118.290837,34.021777,0.023157,0.009723,-0.000859,0,0
-118.290837,34.021777,0.009255,0.000261,-0.017931,0,0
-118.290837,34.021777,-0.003593,-0.019789,0.004578,0,0
-118.290837,34.021777,-0.009018,0.014153,0.011917,0,0
-118.29086,34.021787,-0.005788,-0.000921,-0.00693,0,0
-118.29086,34.021787,-0.0034,0.001509,0.007883,0,0
-118.29086,34.021787,-0.000325,0.001635,0.000143,0,0
-118.29086,34.021787,-0.000188,-0.000495,-0.001761,0,0
-118.29086,34.021787,0.008251,-0.004702,0.00134,0,0
-118.29086,34.021787,-0.021362,-0.002293,-0.002679,0,0
-118.29086,34.021787,0.010837,0.005254,-0.003685,0,0
-118.29086,34.021787,-0.001041,0.007761,0.001626,0,0
-118.291073,34.021877,-0.005015,-0.005894,0.003053,0,0
-118.291073,34.021877,0.002144,0.004347,-0.002169,0,0
-118.291073,34.021877,0.002689,-0.00134,0.00157,0,0
-118.291073,34.021877,0.004674,-0.006302,0.001744,0,0
-118.291141,34.021906,0.001207,0.008668,-0.000784,0,0
-118.291141,34.021906,-0.003968,-0.000152,-0.006519,0,0
-118.291141,34.021906,-0.00347,0.012708,0.004543,0,0
-118.291141,34.021906,0.01614,-0.005516,0.003826,0,0
-118.291212,34.021935,-0.017285,-0.003325,0.000389,0,0
-118.291212,34.021935,0.007498,0.009414,-0.012281,0,0
-118.291212,34.021935,-0.000205,-0.003579,0.013948,0,0
-118.291212,34.021935,-0.008911,-0.003157,-0.014729,0,0
-118.291262,34.021957,0.005325,0.007229,0.010129,0,0
-118.291262,34.021957,0.003599,-0.004355,0.00154,0,0
-118.291262,34.021957,-0.00155,-0.000068,-0.002479,0,0
-118.291262,34.021957,0.000599,0.006509,-0.000865,0,0
-118.291304,34.021974,-0.004662,-0.000243,0.006314,0,0
-118.291304,34.021974,0.004853,-0.003289,-0.003392,0,0
-118.291304,34.021974,-0.006165,-0.002261,-0.003383,0,0
-118.291304,34.021974,0.003098,-0.000766,0.000314,0,0
-118.291321,34.021981,0.000579,-0.00009,0.000335,0,0
-118.291321,34.021981,-0.003051,-0.022039,0.000859,0,0
-118.291321,34.021981,0.000622,0.002875,-0.000142,0,0
-118.291321,34.021981,0.00181,0.00464,-0.001047,0,0
-118.291326,34.021983,-0.000548,-0.00413,0.001544,0,0
-118.291326,34.021983,-0.001259,0.001522,-0.000296,0,0
-118.291326,34.021983,0.003037,-0.000924,-0.000492,0,0
-118.291326,34.021983,-0.003958,0.000534,0.000748,0,0
-118.29132,34.021981,0.003107,-0.000475,-0.000476,0,0
-118.29132,34.021981,-0.003026,0.001049,0.001293,0,0
-118.29132,34.021981,0.003166,-0.001579,-0.001424,0,0
-118.29132,34.021981,-0.003498,0.001158,0.000907,0,0
-118.291321,34.021981,0.00417,-0.000694,-0.000638,0,0
-118.291321,34.021981,-0.003885,-0.000708,-0.000557,0,0
-118.291321,34.021981,0.004217,0.000501,-0.000012,0,0
-118.291321,34.021981,-0.003552,0.000677,0.001379,0,0
-118.291323,34.021982,0.003171,-0.000736,-0.001083,0,0
-118.291323,34.021982,-0.004038,0.000882,0.000408,0,0
-118.291323,34.021982,0.003725,0.000185,0.000299,0,0
-118.291323,34.021982,-0.003191,-0.001416,-0.000152,0,0
-118.291324,34.021982,0.003159,0.001027,-0.000311,0,0
-118.291324,34.021982,-0.003627,-0.000568,-0.000123,0,0
-118.291324,34.021982,0.003261,0.000912,-0.00026,0,0
-118.291324,34.021982,-0.003059,-0.000322,0.001408,0,0
-118.291324,34.021982,0.003534,-0.00014,-0.000705,0,0
-118.291324,34.021982,-0.003057,-0.000296,0.000096,0,0
-118.291324,34.021982,0.002396,0.001243,-0.000352,0,0
-118.291324,34.021982,-0.001604,-0.000381,0.001215,0,0
-118.291324,34.021982,0.000906,-0.00071,-0.001243,0,0
-118.291324,34.021982,-0.000818,0.000358,0.000831,0,0
-118.291324,34.021982,-0.000137,0.000173,-0.001347,0,0
-118.291324,34.021982,0.001231,-0.000775,0.000688,0,0
-118.291324,34.021982,-0.001375,-0.000034,0.000359,0,0
-118.291324,34.021982,0.001117,0.000373,-0.000722,0,0
-118.291324,34.021982,-0.001488,0.000294,0.00012,0,0
-118.291324,34.021982,0.002886,-0.000843,-0.000272,0,0
-118.291324,34.021982,-0.004245,0.000103,0.001349,0,0
-118.291324,34.021982,0.004254,0.000051,-0.001604,0,0
-118.291324,34.021982,-0.004204,0.000811,0.000579,0,0
-118.291324,34.021982,0.003867,-0.00047,0.000061,0,0
-118.291324,34.021982,-0.003249,0.000297,0.000084,0,0
-118.291324,34.021982,0.003229,0.000255,-0.00052,0,0
-118.291324,34.021982,-0.002944,-0.0004,0.00079,0,0
-118.291324,34.021982,0.002066,-0.000084,-0.000165,0,0
-118.291324,34.021982,-0.001245,-0.000224,-0.000307,0,0
-118.291324,34.021982,-0.000008,0.001147,-0.000613,0,0
-118.291324,34.021982,0.001643,-0.002083,0.000672,0,0
-118.291324,34.021982,-0.002306,0.00155,0.000378,0,0
-118.291324,34.021982,0.002752,-0.001172,-0.001201,0,0
-118.291324,34.021982,-0.003454,0.000879,0.000437,0,0
-118.291324,34.021982,0.004458,-0.000669,-0.00035,0,0
-118.291324,34.021982,-0.004837,0.001044,0.001911,0,0
-118.291324,34.021982,0.004786,-0.00124,-0.00246,0,0
-118.291324,34.021982,-0.005071,0.000923,0.001525,0,0
-118.291324,34.021982,0.004881,-0.000566,-0.000394,0,0
-118.291324,34.021982,-0.004116,0.000451,0.001329,0,0
-118.291324,34.021982,0.003756,0.00028,-0.001814,0,0
-118.291324,34.021982,-0.00412,0.000697,0.002144,0,0
-118.291324,34.021982,0.00417,-0.000962,-0.001203,0,0
-118.291324,34.021982,-0.003247,-0.000128,-0.000171,0,0
-118.291324,34.021982,0.001609,0.000328,-0.000672,0,0
-118.291324,34.021982,0.000319,-0.000073,0.001234,0,0
-118.291324,34.021982,-0.0015,0.000174,0.000163,0,0
-118.291324,34.021982,0.001971,-0.000331,-0.0014,0,0
-118.291324,34.021982,-0.002549,-0.00171,-0.00005,0,0
-118.291324,34.021982,0.002791,0.001796,0.000506,0,0
-118.291324,34.021982,-0.002872,0.000142,0.001192,0,0
-118.291324,34.021982,0.003138,-0.000543,-0.001778,0,0
-118.291324,34.021982,-0.00382,-0.000459,0.000668,0,0
-118.291324,34.021982,0.004859,-0.00059,0.000173,0,0
-118.291324,34.021982,-0.001277,-0.000218,0.00026,0,0
-118.291324,34.021982,-0.002931,-0.000733,-0.000422,0,0
-118.291331,34.021985,0.002317,0.000909,-0.001095,0,0
-118.291331,34.021985,-0.001388,0.002449,0.001984,0,0
-118.291331,34.021985,0.001321,-0.002169,0.000106,0,0
-118.291331,34.021985,-0.0019,-0.001643,-0.001481,0,0
-118.291331,34.021985,0.002791,0.001666,0.001251,0,0
-118.291331,34.021985,-0.002172,-0.001225,-0.000204,0,0
-118.291331,34.021985,0.001127,-0.000293,-0.001032,0,0
-118.291331,34.021985,0.001004,-0.007789,-0.002413,0,0
-118.291331,34.021985,-0.001704,-0.010181,0.00258,0,0
-118.291331,34.021985,0.001072,-0.006039,0.00042,0,0
-118.291331,34.021985,0.005429,0.001016,0.000314,0,0
-118.291331,34.021985,-0.006907,0.001993,-0.00037,0,0
-118.291334,34.021987,0.000664,0.007428,-0.001134,0,0
-118.291334,34.021987,-0.002415,0.01043,0.005693,0,0
-118.291334,34.021987,0.003907,0.0078,-0.001313,0,0
-118.291334,34.021987,-0.006244,0.001382,-0.008857,0,0
-118.291356,34.021996,0.011912,0.005471,0.008998,0,0
-118.291356,34.021996,-0.003835,-0.001559,-0.004198,0,0
-118.291356,34.021996,-0.010627,0.004394,-0.000076,0,0
-118.291356,34.021996,0.020419,0.002043,0.005737,0,0
-118.291394,34.022012,-0.016512,0.000378,-0.000703,0,0
-118.291394,34.022012,-0.004063,-0.003552,-0.007893,0,0
-118.291394,34.022012,0.009589,-0.001046,0.004378,0,0
-118.291394,34.022012,-0.002342,-0.002133,0.000727,0,0
-118.29143,34.022027,0.004652,-0.002787,-0.003851,0,0
-118.29143,34.022027,-0.007128,-0.001056,0.002298,0,0
-118.29143,34.022027,0.006451,-0.000643,-0.000465,0,0
-118.29143,34.022027,-0.004274,0.000124,0.001089,0,0
-118.291449,34.022035,0.002336,-0.000985,-0.001042,0,0
-118.291449,34.022035,-0.002233,0.000854,0.0008,0,0
-118.291449,34.022035,0.001383,0.000391,0.000574,0,0
-118.291449,34.022035,-0.00082,-0.001014,-0.000641,0,0
-118.291451,34.022036,0.000193,0.000166,-0.000868,0,0
-118.291451,34.022036,0.000873,-0.010483,0.000453,0,0
-118.291451,34.022036,-0.002732,0.002163,0.000356,0,0
-118.291451,34.022036,0.004817,0.000907,-0.004092,0,0
-118.291456,34.022038,-0.00325,-0.000492,0.003314,0,0
-118.291456,34.022038,-0.000482,0.002013,0.00159,0,0
-118.291456,34.022038,0.002118,-0.00258,-0.001624,0,0
-118.291456,34.022038,-0.003003,0.002801,0.001727,0,0
-118.291457,34.022038,0.003764,-0.002457,-0.000994,0,0
-118.291457,34.022038,-0.002964,0.001827,0.001078,0,0
-118.291457,34.022038,0.002354,-0.000761,-0.00143,0,0
-118.291457,34.022038,-0.003168,-0.000115,0.000442,0,0
-118.291461,34.02204,0.0026,-0.000817,0.000081,0,0
-118.291461,34.02204,-0.001696,0.000865,-0.000184,0,0
-118.291461,34.02204,0.00286,-0.000485,0.000008,0,0
-118.291461,34.02204,-0.00216,-0.000524,-0.001431,0,0
-118.291464,34.022041,-0.00035,-0.005303,0.001472,0,0
-118.291464,34.022041,0.000812,-0.004438,0.000513,0,0
-118.291464,34.022041,-0.000923,0.000878,-0.000582,0,0
-118.291464,34.022041,0.000213,0.000464,-0.000434,0,0
-118.291466,34.022042,-0.000814,-0.000138,0.000297,0,0
-118.291466,34.022042,0.004929,-0.007798,0.000377,0,0
-118.291466,34.022042,-0.000999,-0.003474,0.000457,0,0
-118.291466,34.022042,0.003686,-0.000317,-0.00136,0,0
-118.291471,34.022044,0.003296,0.00424,-0.000107,0,0
-118.291471,34.022044,0.00082,-0.002791,0.001526,0,0
-118.291471,34.022044,0.00661,0.006778,-0.004501,0,0
-118.291471,34.022044,0.005184,0.007548,0.006784,0,0
-118.291472,34.022045,-0.017713,0.00054,-0.000429,0,0
-118.291472,34.022045,0.021287,0.005281,-0.002192,0,0
-118.291472,34.022045,-0.013034,-0.00063,-0.0026,0,0
-118.291472,34.022045,0.002107,-0.004764,-0.001108,0,0
-118.291472,34.022045,0.007277,-0.002605,0.010226,0,0
-118.291472,34.022045,-0.003459,-0.007626,-0.006949,0,0
-118.291472,34.022045,0.000503,-0.000509,-0.000293,0,0
-118.291472,34.022045,-0.003468,0.003204,0.000912,0,0
-118.291552,34.022034,0.007867,0.000436,0.003334,0,0
-118.291552,34.022034,-0.004477,0.003084,-0.004651,0,0
-118.291552,34.022034,0.009655,0.000213,0.003999,0,0
-118.291552,34.022034,-0.001635,-0.001511,-0.001361,0,0
-118.291552,34.022034,-0.004452,-0.015599,-0.0004,0,0
-118.291626,34.021988,-0.001544,0.001416,0.004214,0,0
-118.291626,34.021988,-0.002762,0.003501,-0.002746,0,0
-118.291626,34.021988,-0.013459,-0.002826,-0.007515,0,0
-118.291637,34.021919,-0.000902,0.000677,0.001268,0,0
-118.291637,34.021919,-0.004743,-0.00141,0.004288,0,0
-118.291637,34.021919,0.000084,0.005066,0.011413,0,0
-118.291637,34.021919,-0.008012,0.002603,-0.00693,0,0
-118.291637,34.021827,0.005326,0.005525,-0.006538,0,0
-118.291637,34.021827,-0.004853,0.004098,-0.002303,0,0
-118.291637,34.021827,0.011433,-0.011799,-0.000705,0,0
-118.291637,34.021827,-0.009101,0.008735,0.009421,0,0
-118.291637,34.021712,0.010685,-0.004886,-0.009379,0,0
-118.291637,34.021712,0.000383,0.007223,0.004565,0,0
-118.291637,34.021712,-0.005807,0.000045,-0.003756,0,0
-118.291637,34.021712,-0.003333,0.000363,0.005784,0,0
-118.291615,34.021588,0.000363,0.002984,-0.00532,0,0
-118.291615,34.021588,0.006004,-0.006607,0.001581,0,0
-118.291615,34.021588,-0.007859,0.008458,-0.002645,0,0
-118.291615,34.021588,0.009785,-0.005598,0.002194,0,0
-118.291595,34.021437,-0.000611,0.000159,0.001575,0,0
-118.291595,34.021437,0.001296,0.016958,-0.006037,0,0
-118.291595,34.021437,-0.002163,-0.002457,0.010691,0,0
-118.291595,34.021437,-0.01057,0.001287,-0.009737,0,0
-118.291595,34.021437,0.013079,0.004022,0.009913,0,0
-118.291594,34.021291,-0.009733,-0.009065,-0.010769,0,0
-118.291594,34.021291,-0.003109,0.008301,0.012356,0,0
-118.291594,34.021291,0.005623,-0.016611,-0.014371,0,0
-118.291583,34.021141,-0.004056,0.001169,0.006463,0,0
-118.291583,34.021141,0.000258,0.003874,0.002157,0,0
-118.291583,34.021141,0.002253,-0.00853,-0.002356,0,0
-118.291583,34.021141,-0.004392,-0.003946,-0.00119,0,0
-118.291583,34.021141,0.012286,0.005393,0.002973,0,0
-118.291583,34.020991,-0.014158,0.003865,-0.00078,0,0
-118.291583,34.020991,0.003404,0.002938,-0.001715,0,0
-118.291583,34.020991,0.004368,0.003868,0.00518,0,0
-118.291583,34.020991,-0.002348,0.001595,-0.003157,0,0
-118.291582,34.020831,0.002723,0.008794,0.005457,0,0
-118.291582,34.020831,-0.009953,-0.011114,-0.021085,0,0
-118.291582,34.020831,0.013039,0.010272,0.014779,0,0
-118.291582,34.020831,0.00923,-0.009894,-0.001511,0,0
-118.291582,34.020671,-0.015087,0.009882,-0.004333,0,0
-118.291582,34.020671,-0.006285,-0.000638,0.012098,0,0
-118.291582,34.020671,0.017799,-0.007517,-0.01586,0,0
-118.291582,34.020671,-0.000643,0.006888,0.015202,0,0
-118.291585,34.020513,-0.001721,0.008508,0.004816,0,0
-118.291585,34.020513,-0.00995,-0.009059,-0.005645,0,0
-118.291585,34.020513,0.002483,0.005326,-0.001568,0,0
-118.291585,34.020513,0.015963,-0.002742,-0.003574,0,0
-118.291582,34.020365,-0.016532,-0.005787,0.003131,0,0
-118.291582,34.020365,0.005177,0.008536,0.001792,0,0
-118.291582,34.020365,0.007869,-0.011253,-0.003904,0,0
-118.291582,34.020365,0.000884,0.013504,0.00441,0,0
-118.291604,34.020216,-0.011629,-0.000822,0.002558,0,0
-118.291604,34.020216,-0.005815,-0.029795,-0.020343,0,0
-118.291604,34.020216,-0.003951,0.005819,0.015169,0,0
-118.291604,34.020216,0.011218,0.007486,-0.010445,0,0
-118.291583,34.020073,-0.008692,0.005952,0.024897,0,0
-118.291583,34.020073,0.000706,-0.007925,-0.018555,0,0
-118.291583,34.020073,0.008597,0.013548,-0.013397,0,0
-118.291583,34.020073,0.003725,-0.006902,0.009773,0,0
-118.291581,34.019934,-0.010507,0.001195,-0.001431,0,0
-118.291581,34.019934,0.015844,-0.000781,0.005612,0,0
-118.291581,34.019934,-0.024917,0.003683,0.009155,0,0
-118.291601,34.019795,0.0059,-0.003751,-0.007761,0,0
-118.291601,34.019795,0.013847,-0.007641,-0.000412,0,0
-118.291601,34.019795,-0.002567,0.007805,-0.000513,0,0
-118.291601,34.019795,-0.006463,-0.000854,0.006874,0,0
-118.291587,34.019657,0.010305,0.00984,-0.00358,0,0
-118.291587,34.019657,-0.011632,-0.001761,0.000114,0,0
-118.291587,34.019657,0.009537,0.015247,0.000205,0,0
-118.291587,34.019657,-0.002978,-0.007585,-0.011466,0,0
-118.291587,34.019657,0.00045,0.01925,0.018955,0,0
-118.291596,34.01952,0.012387,0.003423,-0.010557,0,0
-118.291596,34.01952,-0.006199,-0.016138,-0.002626,0,0
-118.291596,34.01952,-0.009018,0.020816,0.017287,0,0
-118.291596,34.01952,0.015365,-0.014162,-0.010122,0,0
-118.291598,34.019395,-0.002031,0.003187,0.000086,0,0
-118.291598,34.019395,-0.0081,-0.018879,-0.002866,0,0
-118.291598,34.019395,0.001162,0.003274,-0.001719,0,0
-118.291598,34.019395,0.004732,-0.006764,0.002681,0,0
-118.291598,34.019301,-0.005505,0.007747,-0.008664,0,0
-118.291598,34.019301,-0.011821,-0.00885,0.007878,0,0
-118.291598,34.019301,0.009148,0.001982,0.000587,0,0
-118.291598,34.019301,-0.003596,0.001677,-0.004603,0,0
-118.291594,34.019225,0.006521,-0.00244,0.000937,0,0
-118.291594,34.019225,-0.003008,0.005357,-0.001735,0,0
-118.291594,34.019225,-0.009362,0.000219,0.012045,0,0
-118.291594,34.019225,0.001276,-0.005595,-0.010987,0,0
-118.291597,34.019154,-0.006491,-0.001249,0.003089,0,0
-118.291597,34.019154,0.005589,-0.001201,-0.002751,0,0
-118.291597,34.019154,-0.001606,0.001217,0.004117,0,0
-118.291597,34.019154,0.008413,0.008357,-0.001586,0,0
-118.291598,34.019088,-0.001917,0.000403,0.000019,0,0
-118.291598,34.019088,-0.002265,-0.002029,-0.001884,0,0
-118.291598,34.019088,0.002132,0.003201,-0.002155,0,0
-118.291598,34.019088,0.000629,0.002306,0.005696,0,0
-118.291597,34.019044,0.000773,-0.000005,0.000428,0,0
-118.291597,34.019044,-0.002301,-0.002129,-0.000778,0,0
-118.291597,34.019044,0.002953,0.00141,-0.002158,0,0
-118.291597,34.019044,-0.002928,-0.00213,0.004304,0,0
-118.291598,34.019007,0.004011,-0.007974,-0.004293,0,0
-118.291598,34.019007,-0.001886,0.000364,0.002293,0,0
-118.291598,34.019007,0.000974,0.003272,-0.001347,0,0
-118.291598,34.019007,0.000076,0.00028,0.001449,0,0
-118.291598,34.018991,-0.000758,0.001477,-0.001291,0,0
-118.291598,34.018991,-0.00044,-0.001435,-0.000006,0,0
-118.291598,34.018991,-0.000022,-0.016163,-0.000436,0,0
-118.291598,34.018991,-0.001634,-0.000121,-0.000837,0,0
-118.291596,34.01899,0.00344,0.00314,-0.000008,0,0
-118.291596,34.01899,-0.003138,-0.002986,0.001887,0,0
-118.291596,34.01899,0.002012,0.002538,-0.001165,0,0
-118.291596,34.01899,-0.007063,-0.001056,-0.00339,0,0
-118.291597,34.018995,0.003429,0.001164,0.005191,0,0
-118.291597,34.018995,0.00391,-0.001237,-0.001484,0,0
-118.291597,34.018995,-0.002687,-0.000053,0.001273,0,0
-118.291597,34.018995,0.002639,0.00033,-0.001648,0,0
-118.291597,34.018994,-0.002354,0.000481,0.002267,0,0
-118.291597,34.018994,0.000415,0.000047,-0.001131,0,0
-118.291597,34.018994,0.001553,-0.000722,0.000275,0,0
-118.291597,34.018994,-0.003432,0.000386,0.000901,0,0
-118.291597,34.018993,0.00768,0.003238,0.005768,0,0
-118.291597,34.018993,-0.006056,-0.003328,-0.006011,0,0
-118.291597,34.018993,0.000898,-0.000982,-0.002402,0,0
-118.291597,34.018993,0.001097,0.00047,0.000594,0,0
-118.291597,34.018992,-0.002978,0.000384,0.001022,0,0
-118.291597,34.018992,0.004025,0.000086,-0.002023,0,0
-118.291597,34.018992,-0.003809,-0.00106,0.001975,0,0
-118.291597,34.018992,0.003417,-0.000075,-0.001379,0,0
-118.291597,34.018992,-0.002328,0.000657,0.001421,0,0
-118.291597,34.018992,0.001498,-0.000213,-0.001758,0,0
-118.291597,34.018992,-0.001525,-0.001984,0.001444,0,0
-118.291597,34.018992,0.00058,0.003124,0.002034,0,0
-118.291597,34.018991,0.001097,-0.000958,-0.002325,0,0
-118.291597,34.018991,-0.004084,-0.000048,0.000423,0,0
-118.291597,34.018991,0.005594,-0.0012,-0.001537,0,0
-118.291597,34.018991,-0.004388,0.00127,0.00192,0,0
-118.291597,34.018992,0.002941,-0.000184,-0.000976,0,0
-118.291597,34.018992,-0.002248,0.001028,0.001757,0,0
