longitude,latitude,X,Y,Z,speedbump,pothole
-118.289401,34.019193,-0.010427,0.00112,0.031743,0,0
-118.289401,34.019193,0.017858,-0.001517,-0.00148,0,0
-118.289401,34.019193,-0.007475,-0.008998,-0.017316,0,0
-118.289375,34.019183,-0.007646,-0.000062,0.017561,0,0
-118.289375,34.019183,0.020246,-0.001067,-0.011405,0,0
-118.289375,34.019183,-0.016375,0.002645,0.009759,0,0
-118.289375,34.019183,0.004293,-0.002096,-0.006457,0,0
-118.289343,34.019169,-0.002202,-0.000752,0.002297,0,0
-118.289343,34.019169,0.000403,0.014248,0.001898,0,0
-118.289343,34.019169,0.003988,0.003414,0.001344,0,0
-118.289343,34.019169,-0.00208,0.005948,-0.002267,0,0
-118.289288,34.019146,-0.001257,-0.00126,-0.001413,0,0
-118.289288,34.019146,0.001335,0.00618,-0.003566,0,0
-118.289288,34.019146,0.000014,-0.005396,0.005474,0,0
-118.289288,34.019146,-0.008811,0.000205,-0.001498,0,0
-118.289235,34.019124,0.006756,0.004929,-0.017901,0,0
-118.289235,34.019124,-0.015709,0.004047,0.01783,0,0
-118.289235,34.019124,0.022241,-0.019336,0.010294,0,0
-118.289235,34.019124,-0.010689,0.003723,-0.034541,0,0
-118.289194,34.019107,0.005973,-0.000638,0.040847,1,0
-118.289194,34.019107,0.003727,-0.004928,-0.023953,0,0
-118.289194,34.019107,-0.008547,0.000321,0.005586,0,0
-118.289194,34.019107,0.00387,-0.002012,-0.000117,0,0
-118.28915,34.019088,0.00682,-0.003755,0.001528,0,0
-118.28915,34.019088,-0.001838,-0.003436,0.00002,0,0
-118.28915,34.019088,-0.004699,0.002686,-0.000319,0,0
-118.28915,34.019088,0.003912,0.000644,-0.001785,0,0
-118.289102,34.019068,-0.008401,0.002799,0.001572,0,0
-118.289102,34.019068,0.00216,-0.002404,-0.000352,0,0
-118.289102,34.019068,0.002153,-0.000557,-0.002222,0,0
-118.289102,34.019068,0.009538,-0.003574,-0.001251,0,0
-118.289042,34.019043,-0.006551,0.004271,0.003141,0,0
-118.289042,34.019043,-0.000571,0.003963,0.00344,0,0
-118.289042,34.019043,-0.008272,0.005662,0.001694,0,0
-118.289042,34.019043,0.005945,0.002476,-0.005503,0,0
-118.288978,34.019017,-0.00017,0.006292,0.001108,0,0
-118.288978,34.019017,0.003022,0.005367,-0.000515,0,0
-118.288978,34.019017,0.000473,0.00148,0.00211,0,0
-118.288978,34.019017,-0.000748,0.002661,-0.000563,0,0
-118.28891,34.018988,-0.003563,0.001425,-0.00084,0,0
-118.28891,34.018988,-0.000904,-0.001383,0.003264,0,0
-118.28891,34.018988,0.001542,0.002855,-0.001957,0,0
-118.28891,34.018988,-0.000563,0.003965,0.002462,0,0
-118.288853,34.018964,-0.002312,-0.005681,-0.007911,0,0
-118.288853,34.018964,-0.003811,-0.000098,0.008373,0,0
-118.288853,34.018964,0.00242,0.003162,-0.005756,0,0
-118.288853,34.018964,-0.004911,-0.012095,0.004478,0,0
-118.288809,34.018946,0.007378,-0.007209,-0.00386,0,0
-118.288809,34.018946,-0.006204,0.000485,0.001939,0,0
-118.288809,34.018946,0.00508,0.002476,-0.003828,0,0
-118.288809,34.018946,0.000467,-0.008608,0.000251,0,0
-118.288774,34.018931,-0.004744,-0.004942,0.001175,0,0
-118.288774,34.018931,-0.003127,-0.000188,-0.001113,0,0
-118.288774,34.018931,-0.010744,0.003633,0.001366,0,0
-118.288774,34.018931,0.004873,0.016288,-0.005477,0,0
-118.288749,34.01892,0.01945,-0.005412,-0.003473,0,0
-118.288749,34.01892,-0.016837,0.003216,0.01938,0,0
-118.288749,34.01892,-0.005978,-0.007405,-0.013083,0,0
-118.288749,34.01892,-0.007568,0.006317,-0.004872,0,0
-118.288688,34.01886,0.018448,-0.002197,0.004433,0,0
-118.288688,34.01886,-0.013865,0.000879,0.003355,0,0
-118.288688,34.01886,0.010332,0.00365,-0.000554,0,0
-118.288688,34.01886,0.000386,-0.007319,-0.000657,0,0
-118.28871,34.018822,0.003951,0.002798,0.000608,0,0
-118.28871,34.018822,0.006028,-0.004326,-0.001939,0,0
-118.28871,34.018822,-0.005153,0.002927,0.005838,0,0
-118.28871,34.018822,0.006667,0.002508,-0.003993,0,0
-118.288725,34.018797,-0.006043,0.008121,-0.008902,0,0
-118.288725,34.018797,0.004528,-0.024636,0.044006,1,0
-118.288725,34.018797,-0.003173,0.024626,-0.065136,0,0
-118.288725,34.018797,0.002318,-0.01668,0.042232,0,0
-118.288737,34.018776,0.008869,0.01459,-0.016884,0,0
-118.288737,34.018776,-0.019946,-0.002756,0.019222,0,0
-118.288737,34.018776,0.027152,-0.021878,-0.021662,0,0
-118.288737,34.018776,-0.016748,0.003392,0.00166,0,0
-118.288747,34.018759,0.001131,-0.002472,0.017864,0,0
-118.288747,34.018759,0.005868,-0.005701,-0.019204,0,0
-118.288747,34.018759,-0.00968,0.005612,0.00546,0,0
-118.288747,34.018759,0.009141,-0.004519,0.002357,0,0
-118.288757,34.018742,-0.012345,0.015784,0.006112,0,0
-118.288757,34.018742,0.00495,-0.000736,-0.005872,0,0
-118.288757,34.018742,0.007993,0.003949,0.009894,0,0
